Transaction_ID,Customer_ID,Transaction_Amount (in Million),Transaction_Time,Transaction_Date,Transaction_Type,Merchant_ID,Merchant_Category,Transaction_Location,Customer_Home_Location,Distance_From_Home,Device_ID,IP_Address,Card_Type,Account_Balance (in Million),Daily_Transaction_Count,Weekly_Transaction_Count,Avg_Transaction_Amount (in Million),Max_Transaction_Last_24h (in Million),Is_International_Transaction,Is_New_Merchant,Failed_Transaction_Count,Unusual_Time_Transaction,Previous_Fraud_Count,Fraud_Label
651284,82110,2,16:43,2/11/2025,POS,23167,Electronics,Singapore,Multan,508,375391,84.108.127.195,Credit,12,4,20,4,1,No,Yes,2,Yes,1,Normal
881844,84691,3,0:12,3/30/2025,POS,42896,ATM,Singapore,Lahore,293,330575,86.242.177.181,Credit,22,3,11,1,8,No,Yes,0,Yes,0,Normal
985914,87511,8,7:55,1/24/2025,ATM,10839,ATM,Dubai,Karachi,429,440116,182.199.51.24,Credit,18,7,16,3,5,Yes,Yes,1,No,0,Normal
864364,86036,7,0:59,1/12/2025,ATM,68336,Electronics,Lahore,Karachi,99,813803,226.79.101.12,Debit,12,6,23,2,2,No,Yes,1,No,1,Normal
865607,49148,5,12:29,3/5/2025,ATM,31124,Fuel,Kuala Lumpur,Karachi,542,609125,195.76.100.111,Debit,15,1,20,2,4,No,Yes,0,No,1,Normal
696394,79243,8,6:52,4/27/2025,Online,93256,Restaurant,Bangkok,Lahore,393,638081,203.178.5.98,Debit,35,6,2,1,8,No,Yes,2,No,0,Normal
559408,37050,3,20:05,4/27/2025,POS,19019,Electronics,Kuala Lumpur,Islamabad,536,468936,203.177.106.4,Credit,32,4,21,4,8,No,Yes,0,No,0,Normal
438130,39684,3,14:46,2/28/2025,POS,95126,Electronics,Karachi,Karachi,139,368449,222.59.150.3,Debit,19,7,5,2,7,Yes,No,1,Yes,1,Normal
320376,39605,9,21:46,1/14/2025,Online,65743,Fuel,Kuala Lumpur,Multan,516,945303,173.107.222.245,Credit,37,3,19,1,4,Yes,No,0,Yes,1,Normal
103816,92837,8,2:02,2/25/2025,Online,64341,ATM,Bangkok,Karachi,544,586557,163.31.30.79,Debit,4,5,4,2,6,No,Yes,0,No,1,Normal
436511,86469,4,19:44,4/3/2025,POS,49144,Fuel,Kuala Lumpur,Islamabad,317,141310,207.37.80.241,Debit,37,3,19,2,4,No,Yes,1,Yes,1,Normal
944502,19211,2,11:28,4/19/2025,Online,95727,Electronics,Islamabad,Multan,556,213777,40.196.152.37,Credit,18,6,3,2,1,Yes,No,0,No,0,Normal
594100,65809,3,22:36,4/24/2025,POS,86545,Grocery,Bangkok,Lahore,349,280963,243.65.10.126,Debit,4,5,21,4,3,No,No,0,No,1,Normal
654541,38246,7,17:00,1/2/2025,Online,42844,ATM,Lahore,Multan,56,307906,126.100.10.193,Credit,13,3,2,1,9,No,No,1,Yes,0,Normal
930309,17476,1,12:25,3/11/2025,POS,83841,Restaurant,Karachi,Islamabad,520,261921,196.78.226.225,Credit,24,3,21,4,2,Yes,Yes,2,No,1,Normal
459947,84086,9,1:09,3/21/2025,ATM,55801,Grocery,Karachi,Islamabad,80,368684,54.112.222.178,Debit,31,2,21,4,4,Yes,No,0,Yes,1,Normal
627936,25577,7,3:21,4/14/2025,Online,63155,Restaurant,Islamabad,Faisalabad,575,717332,67.93.27.159,Credit,25,6,3,4,5,Yes,Yes,0,Yes,0,Normal
618483,61587,3,15:36,1/6/2025,POS,12633,Clothing,Multan,Multan,275,206423,236.23.140.203,Credit,17,2,19,2,9,No,No,1,Yes,0,Normal
684725,52737,3,1:25,2/26/2025,ATM,14606,Electronics,Lahore,Lahore,12,155377,122.78.227.186,Credit,3,2,21,4,6,Yes,Yes,1,Yes,0,Normal
495121,70570,2,16:38,3/27/2025,ATM,17034,Restaurant,Islamabad,Faisalabad,430,999209,34.217.198.228,Debit,33,4,3,2,5,Yes,No,1,Yes,0,Normal
108148,42986,5,1:15,3/16/2025,ATM,90982,Clothing,Karachi,Islamabad,148,438738,10.90.243.56,Credit,4,5,24,5,2,Yes,Yes,2,No,1,Normal
286400,67336,8,19:47,1/4/2025,POS,20134,Fuel,Faisalabad,Lahore,224,771129,58.246.58.144,Debit,24,4,10,1,8,No,No,0,Yes,1,Normal
671080,95569,3,19:48,1/22/2025,Online,46814,Restaurant,Kuala Lumpur,Multan,212,775495,246.251.19.34,Debit,27,1,3,1,7,Yes,Yes,1,No,0,Normal
566869,10965,5,21:16,1/28/2025,ATM,65282,Restaurant,London,Multan,492,681314,174.235.19.13,Debit,30,4,5,4,2,No,Yes,2,Yes,1,Normal
964475,68016,9,13:17,3/23/2025,POS,17307,Electronics,Islamabad,Multan,562,945633,36.213.58.215,Debit,7,2,13,2,5,Yes,Yes,1,Yes,0,Normal
215906,43051,8,19:16,2/19/2025,POS,34454,Electronics,Islamabad,Islamabad,496,825413,71.15.96.177,Credit,25,1,11,1,4,No,No,0,No,1,Normal
628863,78907,6,1:47,4/27/2025,POS,45896,Clothing,Lahore,Lahore,267,107984,146.132.139.108,Debit,21,2,2,1,7,No,No,2,Yes,1,Normal
121308,74158,5,13:48,2/7/2025,Online,24318,Clothing,Dubai,Lahore,111,200279,53.84.243.134,Credit,15,2,10,3,8,Yes,No,2,No,0,Normal
748922,49993,7,22:21,1/19/2025,POS,75309,Restaurant,London,Multan,98,780711,62.140.31.183,Debit,29,2,17,5,9,Yes,No,1,Yes,1,Normal
848592,62989,1,20:20,2/20/2025,ATM,26455,Electronics,Lahore,Karachi,481,128239,90.8.9.65,Debit,19,1,6,4,6,Yes,Yes,0,No,0,Normal
652249,88738,5,19:23,1/22/2025,ATM,27738,ATM,Bangkok,Islamabad,327,312512,181.251.100.179,Credit,13,4,24,1,8,Yes,No,1,Yes,0,Normal
723790,29236,4,6:50,4/15/2025,Online,90589,Restaurant,Bangkok,Lahore,219,738239,143.237.126.148,Credit,13,3,11,4,9,No,Yes,1,Yes,0,Normal
588548,13747,7,3:31,4/29/2025,Online,95523,Fuel,London,Multan,458,713917,120.59.203.159,Credit,10,3,16,4,2,Yes,Yes,2,Yes,0,Normal
381823,85010,1,8:23,3/11/2025,ATM,32121,Fuel,Bangkok,Islamabad,561,533495,23.63.43.118,Credit,23,3,19,3,8,Yes,No,1,Yes,1,Normal
507789,30716,5,20:51,1/31/2025,ATM,80459,Fuel,Kuala Lumpur,Multan,385,747254,,Credit,25,4,8,2,4,Yes,Yes,1,No,0,Normal
419885,14353,2,13:46,3/16/2025,POS,49041,Grocery,Faisalabad,Islamabad,450,924465,190.125.221.26,Debit,28,4,1,3,4,Yes,Yes,1,Yes,0,Normal
107058,33069,2,8:48,1/28/2025,Online,13597,Clothing,Islamabad,Karachi,107,403295,63.198.74.190,Credit,35,2,3,4,2,Yes,Yes,2,No,1,Normal
881932,62522,3,13:05,3/28/2025,POS,17514,Clothing,Multan,Faisalabad,37,891067,229.38.109.49,Credit,11,1,15,2,8,Yes,Yes,1,Yes,1,Normal
222447,37351,5,18:03,4/25/2025,Online,13751,Grocery,Dubai,Multan,197,556064,165.196.223.23,Credit,7,4,9,3,1,Yes,No,2,Yes,1,Normal
494778,66912,6,2:25,1/30/2025,POS,76844,Electronics,Islamabad,Multan,254,924830,251.195.98.13,Credit,9,6,7,2,6,No,Yes,1,No,1,Normal
352677,80203,1,7:41,1/9/2025,ATM,40249,Clothing,Islamabad,Karachi,508,169020,170.60.83.56,Credit,38,5,7,3,3,Yes,No,0,Yes,0,Normal
593438,77679,1,22:34,4/14/2025,POS,70546,Clothing,Multan,Islamabad,256,838914,76.49.104.85,Credit,22,2,4,2,7,No,Yes,1,No,0,Normal
692143,36389,2,19:50,2/4/2025,POS,86770,Grocery,Islamabad,Karachi,557,910373,104.137.66.180,Debit,30,4,6,4,7,Yes,No,0,No,0,Normal
228837,88241,8,2:41,3/21/2025,Online,16621,Grocery,Bangkok,Faisalabad,339,355295,137.26.89.122,Credit,36,6,19,4,1,Yes,No,1,No,1,Normal
513056,44765,9,11:39,2/26/2025,POS,51601,Grocery,Singapore,Multan,590,875116,226.4.212.107,Debit,16,7,3,1,5,No,No,0,Yes,0,Normal
119572,77982,2,14:39,4/14/2025,Online,12004,Fuel,Dubai,Karachi,494,714764,66.60.26.192,Credit,5,4,19,4,3,Yes,Yes,1,Yes,1,Normal
448089,53830,6,8:59,3/8/2025,POS,24692,Grocery,Multan,Faisalabad,194,137053,178.45.157.154,Debit,26,3,19,3,9,No,No,2,No,0,Normal
705557,27990,6,16:18,4/12/2025,Online,17985,Grocery,Singapore,Karachi,14,114225,32.55.38.208,Credit,21,7,10,5,9,No,Yes,1,No,1,Normal
547837,32133,2,2:45,3/23/2025,POS,53769,Restaurant,Karachi,Karachi,257,953362,176.223.131.227,Credit,12,6,12,4,5,Yes,No,1,Yes,1,Normal
314450,45289,1,16:17,1/18/2025,ATM,60333,Clothing,Multan,Faisalabad,547,630245,30.244.40.14,Debit,26,3,17,2,2,Yes,Yes,2,Yes,0,Normal
684498,26188,9,11:00,4/16/2025,Online,80115,Clothing,Lahore,Faisalabad,80,233953,16.186.249.152,Credit,28,3,16,5,6,No,Yes,0,No,0,Normal
863038,87946,3,3:28,1/2/2025,ATM,13716,Fuel,Kuala Lumpur,Lahore,140,136485,243.7.9.252,Credit,18,3,2,2,5,Yes,No,1,No,1,Normal
954115,77220,6,5:59,1/25/2025,ATM,76529,ATM,Karachi,Lahore,129,868741,128.63.138.57,Debit,20,4,6,1,2,Yes,No,0,No,1,Normal
112969,60738,7,18:31,2/26/2025,Online,86162,ATM,Kuala Lumpur,Karachi,261,408933,41.181.4.51,Debit,23,7,4,3,3,Yes,No,2,Yes,1,Normal
993857,76742,9,20:54,3/15/2025,POS,36383,Electronics,Faisalabad,Islamabad,197,747829,18.147.12.172,Debit,30,4,16,2,8,Yes,No,1,No,1,Normal
327988,33740,1,19:36,4/12/2025,Online,88083,Restaurant,Dubai,Multan,235,314115,7.140.43.117,Credit,30,5,11,4,4,No,No,2,No,1,Normal
438953,57452,4,9:21,3/28/2025,ATM,48390,Restaurant,Bangkok,Islamabad,391,940589,76.249.175.13,Credit,29,5,16,2,5,No,Yes,2,Yes,1,Normal
665812,44322,9,18:36,2/21/2025,POS,24615,Restaurant,Islamabad,Lahore,348,571943,159.30.47.19,Debit,30,1,12,3,6,Yes,No,1,No,0,Fraud
870470,79658,5,4:18,3/19/2025,ATM,45373,Clothing,Karachi,Multan,298,804882,45.198.173.185,Debit,6,6,23,4,7,Yes,No,0,No,0,Normal
164791,27442,3,15:10,2/3/2025,ATM,72815,Electronics,Singapore,Islamabad,189,193825,133.249.49.48,Credit,9,1,18,4,6,Yes,No,2,No,0,Normal
757914,38911,7,18:51,2/1/2025,POS,60506,Restaurant,Lahore,Islamabad,12,606874,28.35.246.221,Credit,18,2,5,5,7,Yes,Yes,0,Yes,1,Normal
230155,59935,7,0:58,2/26/2025,ATM,47610,Grocery,Karachi,Islamabad,306,185312,145.231.47.70,Debit,37,3,16,3,2,No,Yes,1,Yes,1,Normal
329329,96207,6,23:56,2/23/2025,Online,16735,Restaurant,Lahore,Lahore,182,802306,33.62.145.233,Credit,25,7,18,3,6,Yes,Yes,0,Yes,0,Normal
836595,93149,5,19:19,4/11/2025,Online,29530,Grocery,Dubai,Karachi,127,777282,91.13.196.221,Credit,39,3,7,3,8,No,No,2,Yes,1,Normal
458502,70946,7,20:35,2/2/2025,POS,99579,Restaurant,Dubai,Karachi,270,274758,203.22.110.210,Debit,27,3,11,5,1,No,Yes,1,No,1,Normal
940817,31935,1,21:53,3/19/2025,ATM,37959,Fuel,Multan,Faisalabad,432,910423,213.22.24.31,Debit,33,1,10,1,8,Yes,Yes,2,Yes,1,Normal
180776,88097,2,11:15,2/11/2025,ATM,57275,Fuel,London,Karachi,516,186403,246.6.157.2,Credit,22,6,6,2,6,No,No,1,No,0,Normal
801288,56853,9,19:29,4/15/2025,Online,12130,Grocery,Dubai,Karachi,153,808652,136.141.28.137,Debit,28,1,11,1,3,Yes,No,1,No,1,Normal
834189,29678,5,19:20,1/6/2025,POS,58256,Grocery,Bangkok,Faisalabad,9,833453,75.10.167.220,Debit,15,2,24,5,2,No,Yes,0,No,1,Normal
101887,69800,1,7:08,1/22/2025,ATM,96612,Electronics,Singapore,Faisalabad,370,766156,165.60.58.150,Credit,25,4,18,1,5,Yes,No,1,Yes,1,Normal
182605,60792,3,3:44,3/6/2025,Online,12849,Grocery,Multan,Karachi,546,127038,9.210.103.175,Credit,17,3,21,3,8,No,No,0,No,0,Normal
673162,11372,8,1:44,1/29/2025,ATM,72894,Electronics,Singapore,Faisalabad,418,872747,125.43.137.112,Credit,23,5,14,4,8,No,No,1,No,0,Normal
646149,46948,,23:21,4/7/2025,POS,30609,ATM,Islamabad,Islamabad,590,613660,204.42.114.171,Debit,37,2,18,3,7,Yes,No,1,No,0,Normal
489124,89728,2,10:00,4/2/2025,POS,74663,Grocery,Faisalabad,Lahore,291,368378,214.86.139.236,Credit,22,5,9,1,8,Yes,Yes,0,No,0,Normal
597642,59177,3,4:04,1/18/2025,ATM,10104,Electronics,Kuala Lumpur,Karachi,359,559194,12.155.138.140,Debit,25,6,8,5,1,No,Yes,2,No,0,Normal
204660,69148,6,12:08,2/19/2025,ATM,66275,ATM,London,Islamabad,468,517266,63.67.52.245,Credit,4,7,4,5,5,Yes,No,2,No,0,Normal
997343,97557,2,12:38,3/23/2025,POS,85562,Clothing,Kuala Lumpur,Lahore,27,258005,34.131.232.222,Debit,9,1,6,1,7,No,No,0,Yes,0,Normal
890615,77038,2,16:36,3/6/2025,ATM,85548,Restaurant,Islamabad,Lahore,586,999539,184.26.29.189,Debit,3,4,22,2,7,No,Yes,1,No,0,Normal
377096,65971,4,4:26,2/2/2025,ATM,71131,Clothing,Kuala Lumpur,Islamabad,272,316670,117.129.157.196,Debit,19,3,3,3,8,Yes,No,1,Yes,1,Normal
676145,30473,2,22:16,4/17/2025,Online,51230,Restaurant,Islamabad,Multan,488,995604,192.195.185.181,Debit,33,3,10,3,8,Yes,No,2,No,1,Normal
476131,76207,9,23:10,2/7/2025,ATM,,Fuel,Lahore,Karachi,314,247737,44.74.170.86,Debit,4,3,21,1,8,No,No,2,No,1,Normal
164205,87318,7,8:39,3/13/2025,POS,76329,Restaurant,Dubai,Karachi,242,502409,43.44.180.15,Credit,16,4,24,5,7,No,No,1,No,0,Normal
689200,64778,4,5:15,4/10/2025,POS,65815,Electronics,Islamabad,Lahore,596,826374,237.47.61.72,Debit,14,7,5,3,9,Yes,No,0,Yes,0,Normal
718939,44884,7,15:05,4/29/2025,ATM,95518,ATM,London,Multan,175,291920,72.24.99.80,Credit,27,3,2,4,3,Yes,Yes,1,Yes,1,Fraud
993255,15982,1,23:27,3/3/2025,Online,70606,Grocery,London,Multan,33,141476,161.197.144.87,Credit,34,3,14,3,7,Yes,No,0,No,1,Normal
672074,18626,6,10:12,3/20/2025,Online,95103,Fuel,Singapore,Islamabad,260,647874,139.30.98.146,Credit,13,1,19,5,6,Yes,No,0,Yes,1,Normal
455628,70080,7,1:40,1/16/2025,ATM,86416,Grocery,Faisalabad,Multan,470,252224,223.193.67.27,Credit,36,5,5,4,3,Yes,Yes,0,Yes,0,Normal
128863,64923,1,11:03,1/6/2025,ATM,58628,Restaurant,Bangkok,Faisalabad,114,332680,93.145.125.7,Debit,18,3,16,3,5,Yes,Yes,2,No,1,Normal
752785,28183,5,13:47,4/25/2025,ATM,72160,Grocery,Kuala Lumpur,Lahore,574,430792,22.147.242.78,Credit,25,4,5,2,8,Yes,Yes,1,Yes,0,Normal
182127,80921,4,11:21,3/3/2025,POS,16289,Fuel,Faisalabad,Karachi,71,951078,1.128.167.5,Debit,33,3,5,2,2,No,Yes,1,No,0,Normal
529809,77755,2,14:42,3/10/2025,POS,86377,ATM,Karachi,Multan,200,808596,158.46.76.1,Debit,26,3,20,4,2,Yes,Yes,2,No,0,Normal
808589,74210,5,12:18,1/12/2025,POS,90777,Restaurant,Islamabad,Multan,239,100474,73.245.170.26,Debit,18,5,2,2,2,No,Yes,2,No,0,Normal
623994,27611,2,8:51,4/25/2025,ATM,56166,Grocery,Multan,Faisalabad,276,721247,74.64.149.244,Debit,32,1,16,2,3,Yes,Yes,0,No,0,Normal
346998,42243,6,10:38,2/4/2025,ATM,59297,Fuel,Bangkok,Islamabad,203,927178,134.22.158.148,Credit,10,7,5,5,3,Yes,No,1,No,0,Fraud
318293,51103,5,17:08,4/7/2025,Online,64406,Electronics,Bangkok,Islamabad,245,678612,164.138.7.80,Debit,34,7,5,2,9,No,No,1,Yes,0,Normal
428108,90329,3,2:09,2/11/2025,POS,72053,Clothing,Islamabad,Faisalabad,48,644826,107.54.51.1,Credit,15,1,3,4,5,Yes,Yes,1,Yes,1,Normal
689462,77049,2,3:07,1/31/2025,POS,58192,ATM,Karachi,Islamabad,92,817778,183.125.180.19,Credit,22,7,13,2,3,Yes,Yes,1,Yes,1,Normal
554226,57135,5,20:16,4/6/2025,POS,21482,Electronics,Kuala Lumpur,Faisalabad,304,752550,48.241.28.96,Debit,38,7,21,2,3,No,No,0,No,0,Normal
240419,40353,7,18:52,1/5/2025,ATM,86855,Clothing,London,Islamabad,168,257994,23.24.82.90,Debit,35,1,8,2,8,Yes,No,1,Yes,0,Normal
632436,93712,9,12:54,1/30/2025,POS,10040,Clothing,Lahore,Islamabad,6,915772,190.170.110.80,Debit,38,3,16,1,2,No,Yes,2,No,1,Normal
658535,82836,2,4:46,4/14/2025,Online,32515,ATM,Kuala Lumpur,Multan,591,401418,87.212.171.133,Debit,4,1,19,4,9,No,No,0,Yes,0,Normal
627133,15490,2,6:51,4/8/2025,Online,56387,ATM,Karachi,Islamabad,407,715406,61.58.72.80,Credit,32,2,7,3,5,No,Yes,2,Yes,1,Normal
737895,24637,2,3:46,2/25/2025,ATM,89876,Electronics,Bangkok,Multan,93,590493,165.206.147.131,Debit,13,3,13,5,1,Yes,Yes,0,No,1,Normal
968880,55317,9,17:11,1/6/2025,POS,82776,ATM,London,Lahore,480,872469,143.29.234.239,Debit,19,6,13,4,2,No,No,0,Yes,1,Normal
680273,16922,5,12:09,4/22/2025,ATM,83699,ATM,Kuala Lumpur,Karachi,139,627777,46.6.130.121,Debit,26,6,9,2,9,No,No,0,No,0,Normal
935568,74463,3,5:05,4/22/2025,POS,30935,Fuel,Multan,Faisalabad,482,233806,211.66.96.133,Debit,8,2,14,3,1,No,Yes,0,No,0,Normal
284253,53446,3,11:41,4/16/2025,Online,49822,Clothing,Islamabad,Islamabad,549,714293,174.199.63.162,Credit,34,1,18,2,9,No,Yes,2,No,0,Normal
555400,50170,3,20:44,3/19/2025,Online,14382,Fuel,Dubai,Multan,206,777453,175.196.20.211,Debit,30,4,14,4,7,No,Yes,1,No,0,Normal
997104,12129,2,16:13,4/5/2025,ATM,39915,Restaurant,Islamabad,Faisalabad,141,793746,173.2.103.133,Credit,24,6,3,2,2,No,Yes,2,Yes,0,Normal
619230,20117,2,5:01,1/31/2025,Online,13085,ATM,Dubai,Multan,574,195151,229.231.35.155,Debit,3,6,20,1,1,Yes,No,0,No,0,Normal
492621,90076,9,6:16,4/2/2025,Online,12594,Fuel,Karachi,Islamabad,276,975356,200.236.152.210,Debit,3,3,12,3,4,Yes,Yes,2,Yes,1,Normal
355606,29284,8,10:24,3/1/2025,POS,50389,Electronics,Faisalabad,Multan,424,346854,213.17.112.89,Debit,5,2,20,1,3,No,No,0,No,0,Normal
618195,63171,7,23:57,4/23/2025,POS,22164,Fuel,Kuala Lumpur,Islamabad,144,611369,127.68.184.254,Credit,30,4,9,3,4,No,Yes,0,No,0,Normal
828519,18100,1,7:18,3/2/2025,POS,48146,Electronics,Bangkok,Karachi,483,398870,182.35.53.7,Credit,27,5,5,2,9,No,No,0,No,1,Normal
428966,26027,8,13:11,3/31/2025,POS,31476,ATM,Faisalabad,Multan,427,932745,134.219.33.85,Debit,11,2,1,2,1,No,Yes,2,No,0,Normal
582721,76651,4,13:57,2/11/2025,Online,89396,Grocery,Dubai,Multan,46,210980,36.44.66.96,Credit,7,2,10,5,5,Yes,No,0,No,1,Normal
335061,69612,3,22:57,1/25/2025,POS,56891,Fuel,Islamabad,Faisalabad,392,392696,47.87.247.89,Debit,33,4,21,1,2,Yes,No,1,Yes,0,Normal
761352,57478,5,17:25,3/17/2025,ATM,91551,ATM,Singapore,Multan,82,885820,42.200.23.234,Credit,37,1,18,2,5,Yes,No,1,Yes,1,Normal
659435,54196,7,5:43,3/24/2025,ATM,49758,Clothing,Islamabad,Multan,391,765584,184.128.17.133,Debit,31,3,24,2,9,No,Yes,0,Yes,0,Normal
882913,13326,3,20:31,1/4/2025,ATM,95805,Electronics,Lahore,Karachi,169,133909,205.157.114.58,Credit,7,2,24,2,8,Yes,Yes,2,No,1,Normal
661078,34054,8,19:57,1/11/2025,ATM,54272,Electronics,Karachi,Islamabad,377,772914,177.235.126.239,Credit,15,4,6,5,8,Yes,No,1,Yes,0,Normal
455821,45884,1,5:30,4/18/2025,ATM,55596,Fuel,Dubai,Karachi,512,212306,30.1.175.107,Credit,17,5,2,4,1,Yes,No,2,Yes,1,Normal
908564,11232,9,11:13,3/18/2025,ATM,23062,Restaurant,Singapore,Multan,591,218201,58.244.158.153,Debit,37,1,4,1,7,No,No,0,No,0,Normal
133158,35745,2,19:25,3/20/2025,POS,21621,Restaurant,Singapore,Multan,26,831459,200.75.80.230,Debit,16,4,8,5,6,No,No,1,Yes,0,Normal
453158,26082,5,22:58,2/15/2025,POS,43632,Clothing,Dubai,Lahore,412,642879,170.11.82.239,Debit,36,6,23,2,6,Yes,Yes,2,No,1,Normal
764790,37151,7,0:24,1/31/2025,ATM,83936,Restaurant,Faisalabad,Multan,393,548771,9.239.66.40,Debit,25,1,6,3,5,Yes,Yes,0,No,1,Normal
501095,44392,8,4:32,2/6/2025,ATM,58996,Clothing,Karachi,Multan,345,605838,102.46.131.149,Debit,36,1,14,2,6,Yes,Yes,2,No,1,Normal
321270,86707,7,14:02,1/10/2025,Online,68560,Grocery,Karachi,Islamabad,380,804664,140.90.14.3,Credit,22,2,7,2,3,Yes,No,0,Yes,1,Normal
707645,32554,7,14:03,3/14/2025,Online,93994,Restaurant,Lahore,Lahore,124,503998,49.89.169.25,Debit,12,6,9,1,3,No,Yes,0,No,0,Normal
355303,46890,8,19:52,2/23/2025,Online,52133,ATM,Bangkok,Lahore,425,914842,143.131.105.239,Debit,38,6,18,3,9,No,No,2,No,1,Normal
990589,90768,2,5:53,1/16/2025,ATM,11060,Grocery,Bangkok,Faisalabad,33,779351,168.146.88.185,Debit,11,4,6,4,5,Yes,Yes,1,No,1,Normal
200050,68293,9,22:54,2/21/2025,ATM,97062,Restaurant,Singapore,Faisalabad,537,217990,212.54.115.78,Debit,7,5,15,2,2,No,Yes,2,No,0,Normal
559966,58599,9,12:07,3/26/2025,POS,29991,Fuel,Faisalabad,Islamabad,162,856639,23.110.94.64,Debit,13,7,24,4,4,No,Yes,2,Yes,0,Normal
717254,66949,2,12:19,3/14/2025,Online,23177,Clothing,Dubai,Multan,276,279696,58.174.156.191,Credit,9,3,4,3,6,Yes,No,0,No,0,Normal
582151,63322,1,19:06,4/22/2025,ATM,95059,Fuel,Faisalabad,Faisalabad,150,601056,139.195.78.102,Credit,35,5,20,1,6,Yes,No,1,No,0,Normal
494120,82961,3,8:05,3/22/2025,POS,26594,Electronics,Bangkok,Lahore,256,150689,97.2.22.221,Credit,15,5,3,2,9,No,No,0,Yes,1,Normal
494079,62960,4,6:11,4/17/2025,Online,27604,Restaurant,Lahore,Lahore,352,229113,38.70.127.74,Credit,26,2,2,3,2,Yes,Yes,2,Yes,0,Normal
305210,81341,2,8:00,3/18/2025,ATM,44078,Clothing,Kuala Lumpur,Faisalabad,438,603189,61.46.252.222,Credit,39,7,17,2,4,No,No,0,Yes,1,Normal
349204,38059,4,10:09,2/20/2025,Online,75242,ATM,Kuala Lumpur,Multan,192,647202,5.242.150.162,Debit,8,1,2,1,8,No,No,0,No,1,Normal
720933,29633,6,10:31,3/9/2025,Online,98279,Grocery,Karachi,Islamabad,87,992776,211.159.170.49,Debit,17,2,14,1,9,No,No,2,Yes,1,Normal
694826,98159,6,9:57,1/15/2025,ATM,89600,Electronics,Islamabad,Karachi,206,837082,33.2.77.174,Debit,15,7,10,5,6,No,No,0,Yes,1,Normal
539067,15322,6,14:19,2/1/2025,POS,52443,Grocery,Singapore,Karachi,149,329436,196.165.29.64,Credit,5,2,11,2,3,Yes,Yes,1,Yes,1,Normal
272708,98744,8,19:28,1/15/2025,Online,43433,Electronics,London,Lahore,423,850282,8.202.42.107,Debit,23,6,6,3,7,No,Yes,2,Yes,1,Normal
110148,51789,2,17:04,1/7/2025,ATM,34671,ATM,Multan,Islamabad,358,677699,99.86.47.195,Credit,38,6,7,3,3,Yes,No,1,No,0,Normal
710565,33889,8,22:28,3/29/2025,POS,17661,Restaurant,Dubai,Lahore,291,424070,247.197.183.129,Debit,26,2,8,5,9,Yes,No,1,Yes,0,Normal
171246,71503,4,6:45,1/31/2025,ATM,94095,ATM,Kuala Lumpur,Faisalabad,188,494481,227.216.43.69,Credit,9,6,9,5,2,No,No,0,Yes,1,Normal
579063,96147,9,10:12,1/15/2025,ATM,24514,Electronics,Bangkok,Faisalabad,390,639772,70.157.124.21,Debit,16,7,2,5,9,Yes,Yes,0,Yes,1,Normal
773247,15204,2,3:43,3/16/2025,POS,62386,ATM,Multan,Islamabad,364,133978,57.96.138.54,Debit,29,1,22,4,7,No,No,0,Yes,1,Normal
467659,50090,9,19:46,3/30/2025,Online,42700,Fuel,Bangkok,Islamabad,237,187036,84.152.210.189,Debit,38,6,7,5,3,No,Yes,0,Yes,0,Normal
421294,91873,7,20:31,4/14/2025,Online,59988,Fuel,Multan,Faisalabad,84,226016,163.21.132.70,Debit,32,6,12,1,3,Yes,Yes,1,No,0,Normal
112915,57146,1,9:57,3/3/2025,POS,20368,Electronics,Lahore,Karachi,475,757161,124.58.254.244,Debit,33,7,23,3,2,Yes,No,1,No,1,Normal
308311,39698,3,8:50,4/6/2025,Online,21215,Electronics,Lahore,Multan,39,690019,116.22.176.24,Debit,6,4,20,1,5,No,No,2,Yes,0,Normal
491703,38651,8,20:42,1/11/2025,ATM,89639,Fuel,Faisalabad,Multan,217,970190,31.154.26.10,Debit,31,5,10,1,8,Yes,Yes,0,No,1,Normal
894562,61188,1,13:23,4/22/2025,ATM,89996,Fuel,Singapore,Multan,62,627124,2.9.127.137,Debit,31,3,10,3,4,No,Yes,2,No,1,Normal
348772,53881,1,10:28,1/8/2025,POS,26768,Grocery,Kuala Lumpur,Karachi,463,849446,197.111.202.214,Debit,35,3,19,3,4,Yes,No,1,Yes,1,Normal
211897,63702,5,5:08,3/3/2025,ATM,25808,Restaurant,Faisalabad,Lahore,384,694421,52.241.112.69,Credit,4,1,15,2,4,Yes,Yes,1,Yes,1,Normal
925172,41677,6,13:42,4/4/2025,Online,24941,Fuel,Kuala Lumpur,Lahore,53,836272,136.172.188.217,Debit,19,4,21,2,8,No,Yes,1,Yes,1,Normal
204909,15324,5,8:06,1/15/2025,ATM,30298,Grocery,Kuala Lumpur,Lahore,150,962626,251.114.63.168,Debit,36,5,1,1,1,Yes,No,0,Yes,1,Normal
193505,57305,2,23:35,4/22/2025,ATM,28042,Clothing,Faisalabad,Multan,562,690013,217.220.218.76,Credit,29,6,17,5,9,Yes,Yes,1,Yes,1,Normal
392580,76133,7,10:45,4/30/2025,Online,71334,Grocery,Karachi,Karachi,311,975333,96.17.246.26,Credit,29,5,1,3,4,No,No,1,Yes,0,Normal
