Transaction_ID,Customer_ID,Transaction_Amount,Transaction_Time,Transaction_Date,Transaction_Type,Merchant_ID,Merchant_Category,Transaction_Location,Customer_Home_Location,Distance_From_Home,Device_ID,IP_Address,Card_Type,Account_Balance,Daily_Transaction_Count,Weekly_Transaction_Count,Avg_Transaction_Amount,Max_Transaction_Last_24h,Is_International,Is_New_Merchant,Failed_Transaction_Count,Unusual_Time,Previous_Fraud_Count,Fraud_Label,Month,DayOfWeek,DayName,Hour
777303.0,97769.0,4.0,7:31,2025-03-12,POS,43513.0,Grocery,Islamabad,Islamabad,516.0,244408.0,240.18.103.140,Credit,11.0,3.0,16.0,5.0,5.0,Yes,Yes,2.0,No,1.0,Normal,3,2,Wednesday,7
546160.0,16971.0,8.0,10:01,2025-02-01,Online,76961.0,Fuel,Islamabad,Karachi,32.0,337777.0,37.46.222.160,Credit,30.0,3.0,17.0,2.0,8.0,No,No,0.0,Yes,1.0,Normal,2,5,Saturday,10
502034.0,36730.0,7.0,3:37,2025-04-07,ATM,19438.0,Electronics,Faisalabad,Karachi,189.0,876341.0,70.26.97.216,Debit,36.0,3.0,16.0,1.0,6.0,No,Yes,0.0,No,1.0,Normal,4,0,Monday,3
634669.0,63253.0,3.0,16:00,2025-04-01,ATM,79539.0,Grocery,Kuala Lumpur,Faisalabad,455.0,146928.0,226.18.255.186,Debit,18.0,7.0,13.0,1.0,9.0,Yes,Yes,2.0,No,0.0,Normal,4,1,Tuesday,16
525569.0,96597.0,6.0,19:03,2025-03-17,ATM,66540.0,ATM,Bangkok,Islamabad,29.0,169612.0,3.226.198.162,Credit,32.0,1.0,15.0,1.0,1.0,Yes,No,0.0,No,0.0,Normal,3,0,Monday,19
712963.0,28319.0,7.0,10:50,2025-02-25,POS,36771.0,ATM,Multan,Islamabad,529.0,244431.0,209.18.172.212,Credit,20.0,6.0,8.0,1.0,7.0,No,No,1.0,Yes,0.0,Normal,2,1,Tuesday,10
822419.0,26028.0,4.0,23:14,2025-02-07,POS,71328.0,ATM,Dubai,Faisalabad,571.0,801966.0,152.183.126.199,Debit,23.0,3.0,13.0,2.0,8.0,Yes,Yes,2.0,No,0.0,Normal,2,4,Friday,23
107841.0,88089.0,7.0,22:07,2025-02-24,POS,42391.0,Grocery,London,Islamabad,279.0,704038.0,23.21.29.1,Debit,15.0,5.0,6.0,1.0,6.0,No,Yes,1.0,No,1.0,Normal,2,0,Monday,22
512628.0,70195.0,6.0,17:04,2025-02-03,POS,52398.0,ATM,Kuala Lumpur,Multan,230.0,144860.0,102.178.136.144,Debit,8.0,7.0,4.0,1.0,3.0,No,No,1.0,No,1.0,Normal,2,0,Monday,17
180909.0,89397.0,9.0,8:21,2025-02-03,ATM,21696.0,Grocery,Multan,Lahore,165.0,288624.0,209.48.110.239,Debit,36.0,2.0,2.0,5.0,3.0,Yes,Yes,0.0,No,0.0,Normal,2,0,Monday,8
524925.0,35311.0,8.0,0:38,2025-03-22,ATM,70280.0,ATM,Singapore,Lahore,231.0,995835.0,201.78.36.34,Debit,15.0,7.0,5.0,3.0,3.0,Yes,No,2.0,No,1.0,Normal,3,5,Saturday,0
656051.0,76476.0,2.0,15:08,2025-04-03,Online,88689.0,Fuel,Kuala Lumpur,Faisalabad,575.0,971100.0,219.248.17.161,Debit,29.0,5.0,18.0,1.0,6.0,Yes,No,0.0,No,0.0,Normal,4,3,Thursday,15
769999.0,42989.0,1.0,13:02,2025-01-02,ATM,85767.0,Fuel,Bangkok,Lahore,325.0,614187.0,130.215.3.114,Credit,10.0,4.0,14.0,4.0,8.0,Yes,No,0.0,No,1.0,Fraud,1,3,Thursday,13
896502.0,60162.0,8.0,22:53,2025-03-11,POS,39823.0,Fuel,Dubai,Multan,73.0,861097.0,193.242.174.162,Debit,24.0,7.0,24.0,4.0,5.0,Yes,No,0.0,No,0.0,Normal,3,1,Tuesday,22
786856.0,91739.0,2.0,17:51,2025-04-25,ATM,52138.0,Clothing,Karachi,Lahore,491.0,796628.0,206.169.72.215,Credit,6.0,7.0,10.0,4.0,2.0,No,No,0.0,Yes,0.0,Normal,4,4,Friday,17
726685.0,14865.0,1.0,23:19,2025-04-05,Online,48029.0,Clothing,Karachi,Lahore,163.0,593292.0,133.101.167.255,Debit,25.0,7.0,13.0,1.0,6.0,No,No,0.0,Yes,1.0,Normal,4,5,Saturday,23
808979.0,56870.0,1.0,0:23,2025-03-30,ATM,40707.0,Fuel,London,Lahore,546.0,993238.0,101.102.231.167,Credit,23.0,7.0,21.0,4.0,7.0,Yes,Yes,0.0,No,1.0,Normal,3,6,Sunday,0
540242.0,18503.0,1.0,10:38,2025-01-21,ATM,58719.0,Clothing,Bangkok,Islamabad,495.0,430325.0,177.209.201.76,Debit,31.0,6.0,7.0,4.0,5.0,Yes,Yes,0.0,Yes,0.0,Normal,1,1,Tuesday,10
570709.0,99167.0,1.0,13:48,2025-03-28,Online,21353.0,Clothing,Lahore,Multan,93.0,822824.0,60.240.153.213,Credit,36.0,2.0,10.0,2.0,1.0,Yes,No,1.0,No,1.0,Normal,3,4,Friday,13
674369.0,17186.0,4.0,16:47,2025-03-30,Online,73667.0,Restaurant,Lahore,Lahore,391.0,620539.0,107.58.45.255,Credit,7.0,2.0,24.0,2.0,3.0,Yes,Yes,2.0,No,0.0,Normal,3,6,Sunday,16
505862.0,85934.0,2.0,3:24,2025-01-01,Online,52998.0,Restaurant,Islamabad,Karachi,311.0,710131.0,12.192.44.57,Debit,18.0,7.0,23.0,1.0,5.0,No,Yes,0.0,Yes,0.0,Normal,1,2,Wednesday,3
241988.0,66421.0,2.0,2:52,2025-03-03,ATM,13855.0,Grocery,Multan,Lahore,13.0,651623.0,194.137.64.191,Credit,5.0,5.0,3.0,3.0,5.0,Yes,Yes,0.0,No,1.0,Normal,3,0,Monday,2
400651.0,52598.0,5.0,0:26,2025-04-17,ATM,45112.0,Electronics,Islamabad,Islamabad,592.0,227900.0,59.40.101.229,Debit,28.0,5.0,21.0,1.0,7.0,No,No,1.0,Yes,0.0,Normal,4,3,Thursday,0
549848.0,96847.0,8.0,3:58,2025-02-15,POS,85238.0,Grocery,London,Lahore,114.0,220154.0,245.189.71.252,Credit,17.0,2.0,22.0,3.0,9.0,Yes,Yes,1.0,Yes,1.0,Fraud,2,5,Saturday,3
785159.0,93909.0,9.0,17:26,2025-02-27,ATM,90680.0,Clothing,Kuala Lumpur,Lahore,538.0,122375.0,195.19.120.100,Debit,4.0,5.0,20.0,5.0,5.0,Yes,Yes,2.0,Yes,1.0,Normal,2,3,Thursday,17
395395.0,54660.0,4.0,11:31,2025-04-06,POS,79925.0,Fuel,Lahore,Multan,298.0,389057.0,71.245.161.89,Credit,39.0,1.0,19.0,1.0,2.0,Yes,Yes,0.0,Yes,1.0,Normal,4,6,Sunday,11
471058.0,90413.0,4.0,13:40,2025-01-25,POS,45283.0,Grocery,Singapore,Karachi,271.0,661465.0,222.49.102.110,Credit,36.0,7.0,18.0,2.0,4.0,Yes,No,0.0,No,1.0,Normal,1,5,Saturday,13
422728.0,52754.0,4.0,2:11,2025-01-13,Online,79772.0,Electronics,Singapore,Islamabad,572.0,947617.0,7.204.51.53,Debit,35.0,3.0,18.0,2.0,3.0,Yes,No,1.0,No,1.0,Normal,1,0,Monday,2
840645.0,23353.0,7.0,14:57,2025-03-15,POS,98212.0,Restaurant,Multan,Lahore,96.0,639125.0,167.20.22.43,Credit,38.0,5.0,9.0,4.0,8.0,Yes,Yes,2.0,Yes,1.0,Normal,3,5,Saturday,14
633931.0,11267.0,9.0,13:17,2025-04-03,POS,36915.0,Clothing,Singapore,Multan,20.0,300330.0,70.69.237.118,Debit,19.0,1.0,20.0,3.0,5.0,No,No,1.0,No,0.0,Normal,4,3,Thursday,13
732145.0,49320.0,4.0,14:42,2025-02-19,ATM,46385.0,Clothing,Faisalabad,Multan,544.0,386159.0,253.152.162.250,Credit,17.0,3.0,23.0,4.0,6.0,No,Yes,2.0,No,0.0,Normal,2,2,Wednesday,14
453281.0,55211.0,4.0,23:22,2025-03-10,ATM,14838.0,Grocery,Faisalabad,Karachi,38.0,969022.0,255.24.62.183,Credit,34.0,7.0,9.0,1.0,5.0,No,No,0.0,No,1.0,Normal,3,0,Monday,23
385467.0,52503.0,9.0,11:02,2025-04-24,Online,27034.0,Fuel,Lahore,Faisalabad,480.0,360171.0,244.156.243.195,Credit,29.0,7.0,12.0,1.0,8.0,Yes,Yes,1.0,No,0.0,Normal,4,3,Thursday,11
911844.0,40513.0,2.0,19:18,2025-03-31,Online,35555.0,Restaurant,Bangkok,Multan,269.0,593998.0,33.21.91.209,Credit,25.0,5.0,13.0,1.0,5.0,Yes,No,2.0,No,1.0,Normal,3,0,Monday,19
774258.0,20930.0,8.0,3:07,2025-01-16,ATM,97341.0,Restaurant,Islamabad,Faisalabad,544.0,107760.0,95.188.114.5,Credit,19.0,5.0,2.0,5.0,9.0,No,No,1.0,Yes,1.0,Normal,1,3,Thursday,3
853227.0,32717.0,9.0,6:58,2025-03-04,Online,79664.0,Fuel,Islamabad,Multan,428.0,612970.0,137.143.167.150,Credit,16.0,7.0,21.0,5.0,7.0,Yes,Yes,0.0,No,1.0,Normal,3,1,Tuesday,6
329794.0,42336.0,5.0,15:28,2025-02-03,Online,98281.0,Clothing,Islamabad,Multan,351.0,188878.0,32.126.119.137,Debit,30.0,4.0,14.0,2.0,7.0,No,No,2.0,Yes,1.0,Normal,2,0,Monday,15
261855.0,75932.0,2.0,18:51,2025-03-06,ATM,50130.0,Fuel,Faisalabad,Islamabad,124.0,993113.0,17.247.204.245,Debit,17.0,2.0,14.0,5.0,7.0,No,No,0.0,No,0.0,Normal,3,3,Thursday,18
704570.0,90334.0,2.0,23:09,2025-03-18,POS,29614.0,Clothing,Lahore,Lahore,539.0,363195.0,78.69.168.232,Credit,13.0,1.0,2.0,2.0,2.0,Yes,No,0.0,Yes,1.0,Normal,3,1,Tuesday,23
657492.0,14028.0,4.0,15:32,2025-02-21,POS,81813.0,Fuel,Singapore,Multan,332.0,345756.0,246.13.150.217,Credit,10.0,2.0,7.0,4.0,9.0,No,Yes,2.0,No,0.0,Normal,2,4,Friday,15
474818.0,36508.0,1.0,0:10,2025-01-28,Online,73801.0,Restaurant,London,Lahore,108.0,211655.0,153.17.169.241,Credit,16.0,5.0,5.0,4.0,6.0,No,No,2.0,Yes,1.0,Fraud,1,1,Tuesday,0
711949.0,67311.0,2.0,9:30,2025-03-07,POS,72757.0,Fuel,Bangkok,Islamabad,232.0,708696.0,248.80.26.135,Debit,11.0,4.0,14.0,1.0,8.0,No,No,2.0,Yes,0.0,Normal,3,4,Friday,9
139980.0,22765.0,3.0,22:53,2025-03-02,Online,57601.0,Fuel,Singapore,Islamabad,154.0,545855.0,198.220.219.254,Debit,20.0,1.0,22.0,1.0,7.0,Yes,Yes,1.0,No,1.0,Normal,3,6,Sunday,22
740594.0,29516.0,8.0,4:53,2025-03-16,POS,65255.0,Clothing,Faisalabad,Islamabad,404.0,861195.0,246.56.126.102,Credit,33.0,3.0,8.0,5.0,3.0,No,No,0.0,Yes,0.0,Normal,3,6,Sunday,4
821150.0,41816.0,7.0,11:25,2025-02-04,Online,83329.0,Clothing,London,Faisalabad,35.0,626544.0,24.47.177.71,Credit,31.0,2.0,24.0,4.0,9.0,No,Yes,1.0,No,0.0,Fraud,2,1,Tuesday,11
134617.0,36623.0,1.0,14:12,2025-04-26,Online,64218.0,Fuel,Kuala Lumpur,Islamabad,506.0,661130.0,196.113.95.219,Credit,3.0,2.0,12.0,1.0,3.0,No,Yes,0.0,No,0.0,Normal,4,5,Saturday,14
391761.0,31780.0,6.0,0:09,2025-04-17,POS,71454.0,Electronics,Faisalabad,Multan,60.0,257457.0,215.13.122.29,Debit,18.0,3.0,15.0,5.0,1.0,Yes,Yes,1.0,No,0.0,Normal,4,3,Thursday,0
555794.0,26391.0,3.0,2:13,2025-01-14,Online,52980.0,Clothing,London,Lahore,543.0,821691.0,73.81.90.76,Debit,23.0,2.0,7.0,2.0,4.0,No,No,1.0,No,0.0,Normal,1,1,Tuesday,2
893132.0,93013.0,8.0,20:30,2025-03-14,Online,86925.0,ATM,Islamabad,Faisalabad,539.0,713018.0,41.97.119.239,Debit,36.0,4.0,1.0,5.0,5.0,Yes,Yes,1.0,No,0.0,Normal,3,4,Friday,20
810305.0,40354.0,1.0,8:01,2025-02-10,Online,63018.0,Electronics,Karachi,Karachi,276.0,992916.0,72.34.59.53,Credit,29.0,4.0,4.0,4.0,8.0,No,No,2.0,No,1.0,Normal,2,0,Monday,8
762542.0,88388.0,4.0,21:07,2025-03-27,POS,87327.0,Electronics,Dubai,Multan,128.0,594267.0,2.101.42.73,Debit,9.0,1.0,21.0,2.0,9.0,No,Yes,2.0,No,0.0,Normal,3,3,Thursday,21
384041.0,75790.0,9.0,15:48,2025-01-19,Online,14968.0,ATM,London,Islamabad,271.0,271296.0,209.160.217.188,Debit,14.0,7.0,17.0,2.0,5.0,No,Yes,1.0,No,1.0,Normal,1,6,Sunday,15
215634.0,70983.0,4.0,14:15,2025-02-17,POS,36245.0,Restaurant,Singapore,Multan,542.0,726705.0,122.24.198.49,Credit,38.0,4.0,10.0,3.0,4.0,No,No,1.0,Yes,0.0,Normal,2,0,Monday,14
977050.0,68117.0,4.0,8:14,2025-02-04,POS,49917.0,Fuel,Islamabad,Multan,539.0,788854.0,38.32.213.177,Debit,10.0,3.0,5.0,2.0,3.0,Yes,No,2.0,No,0.0,Normal,2,1,Tuesday,8
326861.0,79739.0,2.0,14:34,2025-02-17,ATM,90380.0,ATM,Lahore,Lahore,526.0,455488.0,24.21.56.87,Credit,25.0,6.0,4.0,3.0,8.0,Yes,No,1.0,Yes,0.0,Normal,2,0,Monday,14
668668.0,13269.0,4.0,12:50,2025-01-28,Online,57517.0,Electronics,Islamabad,Islamabad,243.0,639235.0,133.230.136.67,Credit,29.0,3.0,21.0,3.0,4.0,No,No,2.0,No,1.0,Normal,1,1,Tuesday,12
944647.0,61283.0,7.0,16:44,2025-02-14,ATM,19052.0,Restaurant,London,Karachi,245.0,258514.0,213.202.236.212,Debit,10.0,2.0,16.0,1.0,9.0,No,No,0.0,Yes,1.0,Normal,2,4,Friday,16
253935.0,75022.0,3.0,7:35,2025-03-05,Online,24396.0,Electronics,Lahore,Lahore,529.0,442795.0,129.210.78.26,Credit,21.0,5.0,16.0,3.0,2.0,Yes,Yes,2.0,No,1.0,Normal,3,2,Wednesday,7
342572.0,89895.0,2.0,16:36,2025-01-31,POS,84171.0,Electronics,Multan,Karachi,542.0,413288.0,178.101.115.188,Debit,38.0,1.0,17.0,1.0,3.0,No,Yes,1.0,Yes,1.0,Normal,1,4,Friday,16
970413.0,89177.0,7.0,14:29,2025-02-05,ATM,77036.0,Restaurant,Karachi,Islamabad,563.0,252752.0,92.213.216.46,Debit,4.0,1.0,5.0,4.0,1.0,No,No,0.0,No,0.0,Normal,2,2,Wednesday,14
441062.0,79964.0,7.0,4:36,2025-04-19,ATM,71079.0,Restaurant,Faisalabad,Multan,412.0,112073.0,15.64.122.41,Debit,25.0,7.0,23.0,2.0,6.0,No,No,2.0,No,0.0,Normal,4,5,Saturday,4
847064.0,90735.0,3.0,21:12,2025-04-05,Online,42115.0,Grocery,London,Multan,428.0,123653.0,80.208.40.135,Debit,22.0,4.0,12.0,1.0,6.0,No,No,1.0,Yes,0.0,Normal,4,5,Saturday,21
987441.0,63296.0,8.0,13:46,2025-03-12,POS,75732.0,Restaurant,Bangkok,Multan,555.0,985962.0,124.120.115.115,Debit,25.0,6.0,4.0,5.0,6.0,Yes,Yes,2.0,No,1.0,Normal,3,2,Wednesday,13
682870.0,46524.0,3.0,12:27,2025-04-15,ATM,16917.0,Grocery,Faisalabad,Karachi,125.0,114063.0,123.86.145.102,Debit,32.0,2.0,14.0,3.0,3.0,Yes,No,2.0,No,1.0,Fraud,4,1,Tuesday,12
481745.0,80006.0,7.0,13:35,2025-02-27,POS,53654.0,Restaurant,Islamabad,Lahore,571.0,967428.0,12.149.78.36,Debit,27.0,1.0,5.0,4.0,6.0,Yes,Yes,1.0,No,1.0,Normal,2,3,Thursday,13
558341.0,80976.0,9.0,10:03,2025-04-04,ATM,11340.0,Fuel,Faisalabad,Multan,171.0,450443.0,250.119.2.131,Debit,8.0,1.0,6.0,5.0,2.0,No,Yes,1.0,Yes,0.0,Normal,4,4,Friday,10
650563.0,21036.0,7.0,8:10,2025-01-05,ATM,51778.0,Electronics,Dubai,Karachi,195.0,633917.0,50.141.99.162,Credit,24.0,2.0,13.0,2.0,9.0,No,No,0.0,Yes,0.0,Normal,1,6,Sunday,8
351437.0,42101.0,9.0,18:09,2025-01-30,Online,76262.0,Fuel,London,Islamabad,569.0,167388.0,139.34.103.122,Credit,34.0,2.0,24.0,1.0,8.0,Yes,Yes,0.0,No,0.0,Normal,1,3,Thursday,18
679627.0,48975.0,4.0,20:35,2025-03-17,ATM,45069.0,ATM,London,Faisalabad,565.0,961825.0,209.64.81.252,Debit,6.0,4.0,17.0,1.0,3.0,No,No,1.0,No,0.0,Normal,3,0,Monday,20
589009.0,24275.0,1.0,3:26,2025-01-01,POS,90954.0,ATM,Lahore,Lahore,451.0,172479.0,202.173.129.194,Debit,20.0,3.0,2.0,4.0,9.0,Yes,No,2.0,Yes,0.0,Normal,1,2,Wednesday,3
736992.0,32269.0,6.0,5:02,2025-04-20,ATM,42681.0,Grocery,Bangkok,Multan,95.0,817047.0,140.211.161.146,Credit,5.0,6.0,3.0,4.0,6.0,No,Yes,2.0,No,1.0,Normal,4,6,Sunday,5
661250.0,48194.0,8.0,3:19,2025-02-23,POS,88934.0,Restaurant,Islamabad,Karachi,496.0,636254.0,145.161.128.232,Debit,24.0,1.0,24.0,1.0,1.0,No,No,2.0,Yes,1.0,Normal,2,6,Sunday,3
584717.0,89721.0,5.0,11:59,2025-02-26,POS,99360.0,Fuel,Bangkok,Lahore,263.0,442453.0,148.118.153.14,Credit,8.0,6.0,17.0,5.0,3.0,No,Yes,2.0,No,1.0,Normal,2,2,Wednesday,11
807360.0,30812.0,8.0,20:08,2025-04-20,Online,27893.0,Restaurant,Lahore,Karachi,593.0,223312.0,195.148.62.237,Debit,16.0,6.0,24.0,5.0,4.0,No,Yes,0.0,No,1.0,Normal,4,6,Sunday,20
865384.0,23681.0,8.0,18:29,2025-02-23,POS,32739.0,Fuel,Lahore,Faisalabad,267.0,187341.0,174.29.106.108,Credit,4.0,7.0,1.0,4.0,2.0,No,Yes,0.0,No,0.0,Fraud,2,6,Sunday,18
588520.0,75182.0,8.0,9:29,2025-01-27,Online,93843.0,Fuel,Singapore,Lahore,511.0,583044.0,185.160.249.220,Credit,8.0,3.0,8.0,5.0,5.0,Yes,Yes,1.0,Yes,1.0,Normal,1,0,Monday,9
665069.0,32635.0,3.0,15:58,2025-04-06,Online,13195.0,Restaurant,Bangkok,Multan,57.0,914978.0,39.237.88.71,Credit,3.0,3.0,11.0,4.0,7.0,No,Yes,0.0,No,0.0,Normal,4,6,Sunday,15
326351.0,22911.0,7.0,17:47,2025-03-06,Online,10370.0,Fuel,London,Multan,323.0,844618.0,38.163.91.128,Credit,19.0,4.0,5.0,3.0,8.0,No,No,2.0,No,0.0,Normal,3,3,Thursday,17
230129.0,64842.0,2.0,13:25,2025-01-16,ATM,67472.0,Restaurant,Lahore,Faisalabad,123.0,555126.0,234.220.231.137,Credit,10.0,4.0,23.0,3.0,5.0,Yes,No,1.0,No,0.0,Normal,1,3,Thursday,13
722638.0,12202.0,6.0,11:37,2025-04-25,POS,21708.0,Restaurant,London,Faisalabad,549.0,635507.0,208.188.211.117,Debit,36.0,3.0,6.0,3.0,4.0,Yes,Yes,2.0,No,1.0,Normal,4,4,Friday,11
217995.0,15443.0,1.0,17:46,2025-04-06,ATM,78803.0,Grocery,London,Islamabad,486.0,734813.0,92.124.177.51,Debit,22.0,2.0,13.0,3.0,1.0,Yes,Yes,1.0,Yes,0.0,Normal,4,6,Sunday,17
334628.0,70345.0,6.0,5:09,2025-04-13,Online,78758.0,Electronics,Multan,Multan,302.0,366360.0,181.221.133.129,Debit,14.0,7.0,5.0,4.0,9.0,Yes,Yes,2.0,No,1.0,Fraud,4,6,Sunday,5
384795.0,18653.0,4.0,16:43,2025-04-07,Online,33374.0,Clothing,Singapore,Multan,450.0,198251.0,189.8.8.212,Credit,25.0,7.0,8.0,5.0,8.0,No,No,0.0,No,0.0,Normal,4,0,Monday,16
477849.0,13469.0,2.0,10:51,2025-01-26,ATM,17386.0,Restaurant,Lahore,Karachi,170.0,570622.0,130.204.18.144,Debit,13.0,5.0,12.0,4.0,1.0,No,Yes,2.0,Yes,0.0,Normal,1,6,Sunday,10
982268.0,40811.0,2.0,4:05,2025-03-01,Online,76470.0,ATM,Bangkok,Faisalabad,33.0,458037.0,215.104.146.231,Credit,27.0,5.0,1.0,3.0,1.0,Yes,Yes,0.0,Yes,1.0,Normal,3,5,Saturday,4
118768.0,19741.0,8.0,10:13,2025-03-17,Online,94962.0,Clothing,Multan,Islamabad,215.0,892926.0,62.229.236.104,Debit,36.0,1.0,19.0,4.0,7.0,No,No,0.0,Yes,0.0,Normal,3,0,Monday,10
447942.0,18305.0,1.0,19:43,2025-02-13,POS,88669.0,Restaurant,Multan,Multan,28.0,985304.0,42.141.30.136,Debit,24.0,3.0,7.0,3.0,7.0,No,No,0.0,Yes,1.0,Normal,2,3,Thursday,19
421976.0,77954.0,6.0,17:53,2025-04-17,Online,99012.0,Electronics,Faisalabad,Multan,545.0,865672.0,235.41.29.151,Debit,26.0,7.0,11.0,1.0,1.0,Yes,Yes,0.0,No,0.0,Normal,4,3,Thursday,17
377786.0,74948.0,2.0,9:21,2025-01-13,ATM,21336.0,ATM,Dubai,Multan,482.0,232056.0,141.23.63.49,Debit,33.0,5.0,16.0,5.0,6.0,No,Yes,0.0,Yes,0.0,Normal,1,0,Monday,9
139940.0,74286.0,2.0,3:09,2025-04-28,POS,21221.0,ATM,Karachi,Multan,92.0,331072.0,250.115.70.1,Debit,20.0,5.0,17.0,1.0,9.0,Yes,No,1.0,Yes,1.0,Normal,4,0,Monday,3
814736.0,20907.0,3.0,12:11,2025-03-09,POS,53331.0,Electronics,Bangkok,Karachi,275.0,290300.0,146.214.77.71,Debit,3.0,5.0,5.0,2.0,5.0,Yes,No,0.0,No,0.0,Normal,3,6,Sunday,12
552550.0,28967.0,4.0,23:45,2025-01-28,ATM,66853.0,Electronics,Singapore,Lahore,536.0,529691.0,45.203.93.86,Credit,33.0,2.0,20.0,4.0,7.0,No,No,2.0,Yes,1.0,Normal,1,1,Tuesday,23
577106.0,39890.0,5.0,5:53,2025-02-13,Online,95504.0,ATM,Singapore,Multan,554.0,898420.0,16.43.214.206,Credit,26.0,1.0,14.0,1.0,4.0,Yes,Yes,1.0,Yes,1.0,Fraud,2,3,Thursday,5
154776.0,10153.0,9.0,20:29,2025-03-24,POS,16857.0,Fuel,Kuala Lumpur,Multan,314.0,407511.0,126.167.130.21,Credit,8.0,7.0,12.0,3.0,7.0,No,No,0.0,Yes,1.0,Normal,3,0,Monday,20
769465.0,10981.0,7.0,2:06,2025-04-08,POS,28602.0,Clothing,Bangkok,Karachi,466.0,175084.0,25.117.124.65,Debit,38.0,4.0,8.0,5.0,4.0,Yes,No,2.0,Yes,0.0,Normal,4,1,Tuesday,2
904488.0,15303.0,9.0,13:33,2025-01-13,Online,48855.0,Clothing,Bangkok,Islamabad,91.0,899480.0,42.209.100.202,Credit,13.0,4.0,10.0,5.0,4.0,Yes,No,1.0,No,0.0,Normal,1,0,Monday,13
422965.0,30147.0,5.0,0:13,2025-01-23,ATM,96729.0,Fuel,Lahore,Islamabad,117.0,393650.0,175.89.72.167,Debit,28.0,7.0,15.0,2.0,2.0,No,Yes,1.0,Yes,1.0,Normal,1,3,Thursday,0
446038.0,49330.0,9.0,22:01,2025-04-25,ATM,92448.0,Electronics,Faisalabad,Karachi,516.0,815210.0,52.76.184.20,Debit,31.0,4.0,10.0,3.0,5.0,No,No,0.0,No,1.0,Normal,4,4,Friday,22
471839.0,57192.0,4.0,0:53,2025-04-03,POS,39410.0,Clothing,Faisalabad,Karachi,595.0,259991.0,219.248.145.11,Credit,27.0,1.0,8.0,5.0,1.0,Yes,Yes,1.0,No,0.0,Normal,4,3,Thursday,0
733395.0,63479.0,6.0,6:47,2025-02-19,ATM,38300.0,Restaurant,Islamabad,Karachi,117.0,692656.0,132.99.26.45,Credit,15.0,1.0,2.0,3.0,5.0,No,No,2.0,Yes,1.0,Normal,2,2,Wednesday,6
219145.0,15350.0,7.0,6:59,2025-01-19,ATM,44238.0,Restaurant,London,Lahore,54.0,888357.0,73.147.189.100,Credit,16.0,5.0,5.0,3.0,2.0,Yes,Yes,0.0,No,1.0,Fraud,1,6,Sunday,6
947141.0,40718.0,7.0,4:36,2025-02-08,Online,84924.0,ATM,Bangkok,Lahore,98.0,808924.0,152.99.205.169,Debit,38.0,7.0,18.0,3.0,7.0,No,Yes,0.0,No,1.0,Normal,2,5,Saturday,4
778072.0,32033.0,8.0,9:33,2025-02-13,ATM,14481.0,Restaurant,Karachi,Islamabad,314.0,452160.0,147.173.145.51,Debit,29.0,1.0,24.0,5.0,4.0,Yes,No,2.0,No,0.0,Normal,2,3,Thursday,9
772627.0,91406.0,2.0,17:45,2025-02-28,Online,87022.0,Grocery,Singapore,Islamabad,529.0,938332.0,115.237.156.168,Credit,35.0,6.0,9.0,3.0,1.0,No,Yes,2.0,No,0.0,Normal,2,4,Friday,17
421275.0,29989.0,4.0,12:26,2025-03-20,POS,43137.0,Restaurant,Faisalabad,Multan,433.0,412172.0,46.161.32.117,Credit,37.0,2.0,12.0,5.0,6.0,Yes,No,2.0,Yes,1.0,Normal,3,3,Thursday,12
210005.0,26768.0,6.0,14:54,2025-03-05,Online,80492.0,Electronics,London,Multan,241.0,258327.0,236.57.75.99,Debit,18.0,1.0,8.0,5.0,5.0,Yes,Yes,2.0,No,1.0,Normal,3,2,Wednesday,14
950497.0,97427.0,8.0,15:03,2025-03-14,ATM,27947.0,Restaurant,Lahore,Multan,346.0,190100.0,138.119.223.146,Credit,10.0,6.0,2.0,2.0,2.0,No,No,1.0,Yes,0.0,Normal,3,4,Friday,15
538294.0,88431.0,6.0,16:35,2025-04-16,ATM,38317.0,Grocery,Kuala Lumpur,Islamabad,493.0,641217.0,30.111.36.69,Debit,36.0,7.0,6.0,1.0,9.0,Yes,No,1.0,Yes,1.0,Normal,4,2,Wednesday,16
923441.0,53986.0,3.0,5:39,2025-01-10,Online,34911.0,Clothing,Kuala Lumpur,Karachi,63.0,841631.0,104.130.101.243,Credit,31.0,1.0,3.0,5.0,2.0,No,No,1.0,No,1.0,Normal,1,4,Friday,5
807219.0,38594.0,9.0,5:05,2025-04-21,ATM,91359.0,Fuel,Faisalabad,Lahore,9.0,860910.0,129.24.107.65,Credit,22.0,7.0,10.0,1.0,6.0,Yes,Yes,2.0,No,1.0,Normal,4,0,Monday,5
204740.0,48571.0,4.0,19:37,2025-04-13,Online,98347.0,Electronics,Karachi,Islamabad,44.0,426860.0,169.159.60.148,Credit,8.0,6.0,17.0,3.0,2.0,No,No,2.0,No,0.0,Normal,4,6,Sunday,19
643217.0,91704.0,6.0,22:04,2025-04-12,POS,84235.0,ATM,London,Karachi,272.0,928460.0,231.53.158.180,Debit,30.0,6.0,24.0,4.0,5.0,Yes,No,2.0,Yes,1.0,Normal,4,5,Saturday,22
815870.0,40145.0,7.0,5:21,2025-02-19,POS,63173.0,Electronics,Faisalabad,Multan,194.0,634999.0,18.244.128.51,Debit,21.0,3.0,13.0,3.0,9.0,Yes,Yes,0.0,Yes,1.0,Normal,2,2,Wednesday,5
